"","id","inclinacion_peligrosa"
"10541",37409,0
"10542",37410,0
"10543",37412,0
"10544",37414,0
"10545",37419,0
"10546",37420,0
"10547",37428,1
"10548",37429,1
"10549",37430,0
"10550",37431,0
"10551",37432,1
"10552",37433,1
"10553",37434,0
"10554",37437,1
"10555",37439,1
"10556",37445,0
"10557",37446,0
"10558",37449,0
"10559",37453,0
"10560",37454,0
"10561",37459,1
"10562",37460,0
"10563",37463,1
"10564",37466,0
"10565",37478,0
"10566",37481,0
"10567",37485,1
"10568",37486,1
"10569",37487,1
"10570",37489,0
"10571",37490,1
"10572",37496,0
"10573",37499,1
"10574",37501,1
"10575",37506,0
"10576",37507,0
"10577",37510,0
"10578",37513,0
"10579",37519,0
"10580",37521,0
"10581",37526,0
"10582",37527,0
"10583",37534,0
"10584",37535,0
"10585",37536,0
"10586",37549,0
"10587",37552,1
"10588",37557,1
"10589",37561,1
"10590",37563,1
"10591",37566,1
"10592",37570,0
"10593",37572,0
"10594",37576,0
"10595",37582,0
"10596",37588,0
"10597",37590,0
"10598",37593,0
"10599",37597,0
"10600",37605,0
"10601",37612,1
"10602",37615,0
"10603",37617,0
"10604",37620,0
"10605",37623,1
"10606",37625,1
"10607",37626,1
"10608",37635,0
"10609",37636,1
"10610",37641,1
"10611",37647,1
"10612",37648,0
"10613",37653,0
"10614",37656,0
"10615",37657,1
"10616",37661,0
"10617",37663,0
"10618",37666,0
"10619",37671,0
"10620",37675,0
"10621",37681,0
"10622",37688,0
"10623",37690,0
"10624",37692,0
"10625",37696,0
"10626",37698,0
"10627",37699,0
"10628",37701,0
"10629",37709,1
"10630",37711,0
"10631",37713,1
"10632",37714,0
"10633",37717,0
"10634",37728,0
"10635",37729,0
"10636",37730,1
"10637",37731,0
"10638",37734,0
"10639",37736,1
"10640",37738,1
"10641",37740,0
"10642",37741,1
"10643",37746,1
"10644",37756,0
"10645",37757,0
"10646",37761,0
"10647",37762,0
"10648",37763,0
"10649",37766,0
"10650",37767,0
"10651",37774,1
"10652",37777,0
"10653",37778,1
"10654",37781,1
"10655",37788,0
"10656",37789,0
"10657",37795,0
"10658",37799,0
"10659",37801,0
"10660",37804,0
"10661",37807,0
"10662",37812,0
"10663",37814,0
"10664",37815,0
"10665",37819,0
"10666",37821,0
"10667",37823,0
"10668",37825,0
"10669",37828,0
"10670",37829,0
"10671",37833,1
"10672",37835,0
"10673",37844,0
"10674",37848,0
"10675",37849,0
"10676",37854,0
"10677",37856,0
"10678",37859,0
"10679",37865,1
"10680",37868,1
"10681",37873,0
"10682",37877,0
"10683",37878,0
"10684",37881,0
"10685",37883,0
"10686",37884,0
"10687",37885,0
"10688",37894,0
"10689",37895,0
"10690",37898,0
"10691",37899,1
"10692",37904,1
"10693",37905,1
"10694",37916,0
"10695",37925,0
"10696",37929,1
"10697",37931,0
"10698",37933,0
"10699",37938,0
"10700",37940,0
"10701",37947,0
"10702",37948,0
"10703",37951,0
"10704",37959,0
"10705",37965,0
"10706",37967,1
"10707",37973,0
"10708",37975,0
"10709",37980,0
"10710",37984,0
"10711",37989,0
"10712",37990,0
"10713",37994,0
"10714",37995,0
"10715",37996,0
"10716",38000,1
"10717",38001,0
"10718",38003,0
"10719",38006,0
"10720",38007,0
"10721",38008,0
"10722",38015,1
"10723",38017,1
"10724",38026,0
"10725",38029,0
"10726",38030,0
"10727",38038,0
"10728",38044,1
"10729",38046,0
"10730",38055,0
"10731",38062,0
"10732",38069,0
"10733",38071,0
"10734",38072,0
"10735",38073,0
"10736",38076,0
"10737",38082,0
"10738",38085,0
"10739",38086,0
"10740",38094,0
"10741",38098,0
"10742",38099,0
"10743",38102,0
"10744",38103,0
"10745",38104,0
"10746",38106,0
"10747",38107,0
"10748",38124,1
"10749",38126,0
"10750",38128,0
"10751",38129,1
"10752",38133,0
"10753",38139,0
"10754",38145,0
"10755",38146,0
"10756",38148,0
"10757",38152,1
"10758",38154,1
"10759",38156,0
"10760",38157,0
"10761",38158,0
"10762",38160,1
"10763",38164,0
"10764",38165,0
"10765",38168,1
"10766",38173,1
"10767",38175,1
"10768",38181,1
"10769",38183,1
"10770",38190,1
"10771",38192,0
"10772",38199,0
"10773",38200,0
"10774",38210,0
"10775",38213,1
"10776",38218,0
"10777",38222,0
"10778",38231,0
"10779",38236,0
"10780",38241,0
"10781",38245,0
"10782",38248,0
"10783",38249,0
"10784",38254,0
"10785",38257,0
"10786",38262,0
"10787",38263,1
"10788",38264,1
"10789",38265,0
"10790",38266,0
"10791",38273,1
"10792",38275,1
"10793",38276,1
"10794",38277,0
"10795",38278,1
"10796",38280,0
"10797",38282,0
"10798",38290,1
"10799",38292,1
"10800",38295,1
"10801",38304,0
"10802",38309,0
"10803",38320,0
"10804",38323,0
"10805",38324,0
"10806",38330,1
"10807",38336,0
"10808",38337,0
"10809",38339,1
"10810",38344,0
"10811",38345,0
"10812",38350,0
"10813",38361,0
"10814",38363,0
"10815",38365,0
"10816",38372,0
"10817",38373,0
"10818",38376,0
"10819",38377,1
"10820",38378,0
"10821",38382,0
"10822",38389,1
"10823",38393,1
"10824",38399,0
"10825",38402,0
"10826",38408,0
"10827",38409,0
"10828",38424,0
"10829",38425,0
"10830",38429,0
"10831",38434,0
"10832",38443,0
"10833",38446,0
"10834",38452,1
"10835",38457,0
"10836",38459,0
"10837",38460,0
"10838",38466,0
"10839",38467,1
"10840",38469,0
"10841",38470,0
"10842",38478,0
"10843",38480,1
"10844",38490,0
"10845",38497,0
"10846",38502,0
"10847",38505,0
"10848",38514,1
"10849",38516,0
"10850",38520,0
"10851",38522,0
"10852",38524,0
"10853",38526,0
"10854",38536,0
"10855",38537,0
"10856",38540,0
"10857",38542,0
"10858",38547,1
"10859",38548,1
"10860",38549,1
"10861",38552,0
"10862",38554,0
"10863",38561,0
"10864",38565,1
"10865",38584,0
"10866",38585,0
"10867",38590,0
"10868",38592,0
"10869",38596,0
"10870",38597,0
"10871",38599,0
"10872",38601,0
"10873",38603,1
"10874",38604,0
"10875",38608,0
"10876",38611,0
"10877",38612,1
"10878",38614,1
"10879",38618,1
"10880",38623,1
"10881",38628,0
"10882",38633,0
"10883",38634,1
"10884",38637,0
"10885",38640,0
"10886",38642,1
"10887",38644,1
"10888",38649,0
"10889",38650,1
"10890",38651,1
"10891",38654,0
"10892",38657,0
"10893",38665,0
"10894",38668,0
"10895",38669,0
"10896",38671,0
"10897",38677,0
"10898",38685,1
"10899",38687,1
"10900",38689,0
"10901",38691,0
"10902",38693,1
"10903",38696,0
"10904",38697,0
"10905",38698,0
"10906",38700,1
"10907",38704,0
"10908",38709,0
"10909",38710,0
"10910",38714,0
"10911",38715,0
"10912",38716,1
"10913",38717,0
"10914",38719,1
"10915",38720,0
"10916",38723,1
"10917",38727,0
"10918",38729,0
"10919",38734,0
"10920",38737,0
"10921",38743,0
"10922",38744,1
"10923",38747,1
"10924",38751,1
"10925",38752,0
"10926",38755,0
"10927",38756,0
"10928",38757,0
"10929",38761,0
"10930",38763,0
"10931",38768,1
"10932",38770,0
"10933",38775,0
"10934",38779,0
"10935",38784,0
"10936",38787,1
"10937",38800,1
"10938",38801,0
"10939",38806,1
"10940",38807,1
"10941",38812,1
"10942",38814,0
"10943",38815,1
"10944",38819,1
"10945",38820,0
"10946",38821,0
"10947",38824,1
"10948",38828,0
"10949",38830,1
"10950",38834,1
"10951",38842,1
"10952",38844,1
"10953",38845,0
"10954",38847,0
"10955",38852,0
"10956",38863,0
"10957",38865,1
"10958",38867,1
"10959",38868,1
"10960",38869,1
"10961",38872,0
"10962",38873,1
"10963",38875,0
"10964",38887,1
"10965",38896,1
"10966",38898,1
"10967",38899,1
"10968",38900,0
"10969",38901,0
"10970",38906,0
"10971",38907,0
"10972",38908,0
"10973",38911,0
"10974",38915,0
"10975",38916,1
"10976",38918,0
"10977",38920,1
"10978",38921,0
"10979",38922,1
"10980",38924,0
"10981",38929,1
"10982",38930,1
"10983",38931,1
"10984",38936,1
"10985",38938,1
"10986",38942,1
"10987",38946,0
"10988",38948,0
"10989",38949,1
"10990",38962,1
"10991",38963,0
"10992",38964,0
"10993",38970,1
"10994",38971,1
"10995",38972,1
"10996",38978,1
"10997",38981,1
"10998",38988,0
"10999",38990,1
"11000",38994,0
"11001",39000,0
"11002",39003,1
"11003",39004,0
"11004",39007,1
"11005",39011,1
"11006",39013,0
"11007",39014,0
"11008",39017,0
"11009",39018,1
"11010",39019,1
"11011",39024,0
"11012",39025,1
"11013",39030,0
"11014",39031,0
"11015",39032,0
"11016",39047,0
"11017",39048,0
"11018",39051,0
"11019",39057,0
"11020",39062,1
"11021",39070,0
"11022",39073,0
"11023",39075,0
"11024",39077,0
"11025",39083,0
"11026",39091,1
"11027",39094,0
"11028",39095,0
"11029",39101,0
"11030",39103,0
"11031",39104,0
"11032",39115,1
"11033",39119,1
"11034",39120,1
"11035",39125,1
"11036",39126,0
"11037",39127,0
"11038",39132,1
"11039",39134,1
"11040",39142,0
"11041",39143,0
"11042",39146,0
"11043",39148,0
"11044",39149,0
"11045",39155,0
"11046",39157,0
"11047",39158,0
"11048",39161,0
"11049",39162,1
"11050",39168,1
"11051",39172,0
"11052",39175,0
"11053",39179,0
"11054",39180,0
"11055",39182,0
"11056",39184,0
"11057",39185,1
"11058",39187,1
"11059",39189,1
"11060",39190,1
"11061",39197,0
"11062",39202,0
"11063",39207,0
"11064",39211,1
"11065",39212,1
"11066",39215,0
"11067",39219,1
"11068",39223,1
"11069",39224,1
"11070",39240,1
"11071",39244,1
"11072",39252,0
"11073",39253,0
"11074",39256,0
"11075",39262,0
"11076",39273,1
"11077",39278,1
"11078",39283,0
"11079",39290,1
"11080",39298,0
"11081",39302,1
"11082",39303,1
"11083",39310,0
"11084",39311,1
"11085",39316,0
"11086",39317,0
"11087",39327,1
"11088",39331,0
"11089",39333,0
"11090",39336,1
"11091",39338,0
"11092",39340,0
"11093",39343,1
"11094",39348,1
"11095",39358,0
"11096",39363,1
"11097",39364,0
"11098",39376,0
"11099",39378,1
"11100",39381,0
"11101",39390,1
"11102",39391,1
"11103",39393,0
"11104",39396,0
"11105",39400,0
"11106",39401,1
"11107",39406,0
"11108",39407,0
"11109",39411,1
"11110",39412,0
"11111",39416,0
"11112",39418,0
"11113",39420,0
"11114",39421,0
"11115",39430,1
"11116",39432,1
"11117",39434,0
"11118",39438,0
"11119",39439,0
"11120",39444,0
"11121",39447,0
"11122",39449,0
"11123",39451,1
"11124",39452,1
"11125",39456,1
"11126",39457,1
"11127",39468,1
"11128",39469,0
"11129",39474,0
"11130",39483,0
"11131",39490,0
"11132",39493,0
"11133",39494,0
"11134",39498,1
"11135",39502,1
"11136",39504,1
"11137",39505,0
"11138",39511,0
"11139",39513,0
"11140",39516,0
"11141",39520,0
"11142",39523,0
"11143",39525,0
"11144",39532,0
"11145",39533,0
"11146",39535,0
"11147",39537,0
"11148",39542,1
"11149",39543,0
"11150",39545,1
"11151",39551,0
"11152",39552,0
"11153",39553,1
"11154",39557,1
"11155",39568,0
"11156",39573,1
"11157",39576,1
"11158",39578,1
"11159",39579,1
"11160",39587,1
"11161",39589,1
"11162",39594,0
"11163",39600,1
"11164",39613,1
"11165",39617,0
"11166",39620,0
"11167",39622,1
"11168",39625,1
"11169",39627,1
"11170",39635,1
"11171",39637,0
"11172",39641,0
"11173",39642,1
"11174",39643,1
"11175",39644,1
"11176",39645,1
"11177",39649,1
"11178",39651,1
"11179",39652,1
"11180",39656,1
"11181",39659,1
"11182",39669,0
"11183",39671,0
"11184",39673,0
"11185",39675,0
"11186",39676,0
"11187",39677,0
"11188",39678,0
"11189",39684,0
"11190",39685,1
"11191",39687,0
"11192",39693,1
"11193",39697,0
"11194",39698,1
"11195",39705,1
"11196",39710,0
"11197",39719,0
"11198",39721,1
"11199",39725,0
"11200",39730,0
"11201",39735,0
"11202",39737,0
"11203",39739,0
"11204",39740,0
"11205",39742,0
"11206",39743,0
"11207",39752,1
"11208",39754,0
"11209",39758,0
"11210",39761,0
"11211",39762,0
"11212",39763,0
"11213",39769,0
"11214",39770,0
"11215",39772,1
"11216",39773,0
"11217",39782,1
"11218",39784,1
"11219",39785,0
"11220",39787,0
"11221",39790,0
"11222",39798,0
"11223",39800,0
"11224",39801,0
"11225",39802,0
"11226",39811,0
"11227",39814,0
"11228",39817,0
"11229",39825,1
"11230",39827,0
"11231",39828,1
"11232",39832,1
"11233",39833,1
"11234",39846,1
"11235",39848,1
"11236",39851,1
"11237",39854,0
"11238",39856,1
"11239",39857,1
"11240",39858,1
"11241",39860,1
"11242",39861,1
"11243",39862,1
"11244",39865,1
"11245",39868,1
"11246",39874,1
"11247",39876,1
"11248",39878,1
"11249",39879,1
"11250",39883,0
"11251",39886,0
"11252",39888,0
"11253",39890,0
"11254",39894,1
"11255",39895,0
"11256",39896,1
"11257",39899,1
"11258",39904,1
"11259",39907,1
"11260",39909,1
"11261",39918,1
"11262",39919,1
"11263",39922,1
"11264",39923,1
"11265",39924,1
"11266",39929,1
"11267",39935,0
"11268",39936,0
"11269",39941,1
"11270",39947,1
"11271",39952,1
"11272",39959,0
"11273",39970,1
"11274",39975,1
"11275",39978,1
"11276",39981,1
"11277",39983,0
"11278",39991,0
"11279",39992,0
"11280",39993,0
"11281",40004,1
"11282",40007,1
"11283",40009,1
"11284",40011,0
"11285",40027,1
"11286",40032,0
"11287",40033,1
"11288",40036,1
"11289",40037,1
"11290",40038,1
"11291",40049,1
"11292",40050,0
"11293",40054,1
"11294",40056,0
"11295",40058,0
"11296",40059,0
"11297",40060,0
"11298",40061,1
"11299",40063,0
"11300",40066,1
"11301",40078,1
"11302",40081,0
"11303",40094,1
"11304",40095,1
"11305",40098,0
"11306",40099,0
"11307",40101,0
"11308",40103,0
"11309",40107,1
"11310",40110,0
"11311",40111,0
"11312",40114,1
"11313",40118,0
"11314",40122,0
"11315",40123,0
"11316",40124,0
"11317",40128,0
"11318",40132,0
"11319",40134,0
"11320",40135,0
"11321",40136,1
"11322",40138,1
"11323",40139,0
"11324",40147,1
"11325",40149,1
"11326",40151,0
"11327",40155,0
"11328",40157,0
"11329",40158,0
"11330",40159,0
"11331",40163,1
"11332",40167,1
"11333",40168,1
"11334",40170,0
"11335",40171,0
"11336",40173,0
"11337",40176,0
"11338",40190,0
"11339",40194,1
"11340",40195,0
"11341",40199,0
"11342",40203,0
"11343",40208,0
"11344",40212,1
"11345",40217,0
"11346",40219,0
"11347",40221,0
"11348",40224,1
"11349",40225,1
"11350",40226,0
"11351",40230,0
"11352",40232,0
"11353",40235,0
"11354",40237,0
"11355",40238,1
"11356",40242,0
"11357",40243,0
"11358",40245,0
"11359",40248,0
"11360",40249,0
"11361",40251,0
"11362",40252,0
"11363",40253,0
"11364",40255,0
"11365",40258,0
"11366",40263,0
"11367",40272,0
"11368",40276,0
"11369",40279,0
"11370",40280,0
"11371",40287,1
"11372",40288,1
"11373",40289,1
"11374",40296,0
"11375",40302,0
"11376",40308,0
"11377",40309,0
"11378",40311,0
"11379",40314,0
"11380",40315,0
"11381",40318,0
"11382",40321,1
"11383",40324,0
"11384",40329,0
"11385",40331,0
"11386",40332,0
"11387",40335,0
"11388",40341,0
"11389",40342,0
"11390",40354,0
"11391",40355,0
"11392",40361,0
"11393",40371,0
"11394",40375,0
"11395",40383,1
"11396",40389,0
"11397",40391,0
"11398",40397,0
"11399",40400,1
"11400",40403,0
"11401",40410,0
"11402",40418,0
"11403",40422,0
"11404",40426,0
"11405",40428,0
"11406",40430,0
"11407",40438,0
"11408",40440,1
"11409",40442,0
"11410",40449,0
"11411",40459,0
"11412",40463,0
"11413",40464,0
"11414",40466,0
"11415",40467,0
"11416",40468,0
"11417",40472,0
"11418",40475,0
"11419",40485,0
"11420",40491,0
"11421",40494,0
"11422",40499,1
"11423",40500,0
"11424",40504,0
"11425",40514,0
"11426",40515,0
"11427",40518,0
"11428",40520,0
"11429",40521,0
"11430",40522,0
"11431",40531,0
"11432",40539,0
"11433",40543,0
"11434",40545,0
"11435",40546,0
"11436",40549,0
"11437",40551,0
"11438",40552,0
"11439",40553,0
"11440",40556,1
"11441",40557,0
"11442",40558,0
"11443",40568,0
"11444",40569,1
"11445",40574,1
"11446",40575,0
"11447",40576,1
"11448",40577,1
"11449",40579,1
"11450",40588,1
"11451",40589,0
"11452",40591,1
"11453",40599,0
"11454",40600,0
"11455",40601,0
"11456",40612,0
"11457",40613,0
"11458",40614,1
"11459",40615,0
"11460",40619,1
"11461",40626,0
"11462",40627,0
"11463",40628,0
"11464",40634,0
"11465",40637,0
"11466",40641,0
"11467",40642,0
"11468",40647,0
"11469",40648,0
"11470",40654,0
"11471",40658,0
"11472",40663,0
"11473",40666,0
"11474",40669,0
"11475",40671,0
"11476",40673,0
"11477",40674,0
"11478",40677,0
"11479",40687,1
"11480",40691,0
"11481",40695,0
"11482",40698,1
"11483",40704,0
"11484",40706,1
"11485",40708,1
"11486",40710,0
"11487",40711,0
"11488",40714,0
"11489",40719,0
"11490",40720,0
"11491",40735,0
"11492",40737,0
"11493",40740,0
"11494",40745,0
"11495",40753,0
"11496",40754,0
"11497",40757,0
"11498",40759,0
"11499",40767,1
"11500",40768,1
"11501",40769,1
"11502",40773,0
"11503",40774,0
"11504",40783,0
"11505",40784,0
"11506",40785,0
"11507",40786,1
"11508",40790,0
"11509",40791,0
"11510",40793,0
"11511",40795,0
"11512",40799,0
"11513",40801,0
"11514",40806,0
"11515",40812,0
"11516",40813,0
"11517",40816,0
"11518",40819,0
"11519",40824,0
"11520",40826,0
"11521",40827,0
"11522",40829,0
"11523",40830,0
"11524",40832,0
"11525",40840,0
"11526",40841,0
"11527",40842,0
"11528",40845,0
"11529",40846,0
"11530",40847,0
"11531",40848,0
"11532",40851,0
"11533",40853,0
"11534",40855,0
"11535",40861,0
"11536",40864,0
"11537",40865,0
"11538",40866,0
"11539",40868,0
"11540",40869,0
"11541",40873,0
"11542",40874,0
"11543",40878,0
"11544",40884,0
"11545",40889,0
"11546",40890,0
"11547",40892,0
"11548",40894,0
"11549",40896,0
"11550",40899,0
"11551",40909,0
"11552",40910,0
"11553",40913,0
"11554",40918,0
"11555",40928,0
"11556",40930,0
"11557",40946,0
"11558",40949,0
"11559",40952,0
"11560",40953,0
"11561",40955,0
"11562",40956,0
"11563",40959,0
"11564",40970,0
"11565",40971,0
"11566",40972,0
"11567",40973,0
"11568",40974,0
"11569",40975,1
"11570",40978,1
"11571",40984,1
"11572",40992,1
"11573",40993,0
"11574",40994,0
"11575",40999,0
"11576",41004,0
"11577",41008,0
"11578",41012,0
"11579",41013,0
"11580",41014,0
"11581",41019,0
"11582",41020,0
"11583",41022,0
"11584",41023,0
"11585",41025,0
"11586",41027,1
"11587",41032,1
"11588",41033,1
"11589",41038,1
"11590",41039,1
"11591",41040,0
"11592",41043,0
"11593",41051,0
"11594",41054,0
"11595",41055,0
"11596",41058,0
"11597",41060,1
"11598",41062,1
"11599",41063,1
"11600",41072,1
"11601",41073,1
"11602",41078,0
"11603",41083,0
"11604",41084,0
"11605",41086,0
"11606",41087,0
"11607",41088,0
"11608",41092,0
"11609",41095,0
"11610",41096,0
"11611",41098,0
"11612",41102,0
"11613",41105,0
"11614",41113,0
"11615",41114,0
"11616",41116,0
"11617",41120,0
"11618",41128,0
"11619",41129,0
"11620",41141,1
"11621",41142,1
"11622",41144,1
"11623",41146,1
"11624",41147,0
"11625",41148,1
"11626",41154,1
"11627",41159,1
"11628",41167,1
"11629",41169,0
"11630",41170,0
"11631",41174,0
"11632",41176,0
"11633",41177,0
"11634",41178,1
"11635",41181,1
"11636",41183,1
"11637",41187,0
"11638",41192,1
"11639",41195,0
"11640",41208,0
"11641",41213,0
"11642",41214,0
"11643",41221,0
"11644",41224,1
"11645",41229,1
"11646",41233,1
"11647",41236,1
"11648",41240,0
"11649",41241,0
"11650",41247,1
"11651",41249,0
"11652",41250,0
"11653",41251,0
"11654",41253,0
"11655",41257,0
"11656",41259,1
"11657",41262,1
"11658",41263,0
"11659",41268,0
"11660",41271,1
"11661",41273,1
"11662",41274,0
"11663",41278,0
"11664",41283,1
"11665",41287,0
"11666",41289,0
"11667",41295,0
"11668",41299,0
"11669",41300,0
"11670",41304,1
"11671",41310,1
"11672",41313,0
"11673",41321,0
"11674",41326,0
"11675",41335,0
"11676",41340,0
"11677",41341,0
"11678",41345,0
"11679",41346,0
"11680",41348,0
"11681",41352,0
"11682",41353,0
"11683",41354,0
"11684",41361,0
"11685",41369,0
"11686",41373,0
"11687",41374,1
"11688",41382,1
"11689",41389,1
"11690",41390,0
"11691",41395,1
"11692",41397,1
"11693",41404,1
"11694",41408,1
"11695",41418,0
"11696",41419,1
"11697",41420,0
"11698",41421,0
"11699",41423,0
"11700",41426,0
"11701",41431,1
"11702",41433,1
"11703",41434,1
"11704",41441,1
"11705",41446,0
"11706",41451,0
"11707",41453,0
"11708",41457,1
"11709",41458,0
"11710",41460,0
"11711",41463,0
"11712",41465,0
"11713",41468,1
"11714",41469,1
"11715",41476,0
"11716",41477,1
"11717",41480,0
"11718",41482,1
"11719",41484,0
"11720",41487,1
"11721",41490,0
"11722",41493,0
"11723",41496,1
"11724",41501,0
"11725",41502,1
"11726",41507,0
"11727",41509,1
"11728",41514,1
"11729",41517,1
"11730",41519,1
"11731",41526,0
"11732",41531,1
"11733",41536,0
"11734",41540,0
"11735",41542,0
"11736",41543,1
"11737",41547,0
"11738",41551,0
"11739",41562,0
"11740",41563,0
"11741",41566,0
"11742",41573,0
"11743",41575,0
"11744",41577,0
"11745",41578,0
"11746",41583,0
"11747",41588,0
"11748",41592,0
"11749",41593,0
"11750",41596,0
"11751",41597,0
"11752",41598,0
"11753",41606,0
"11754",41610,0
"11755",41614,0
"11756",41615,0
"11757",41621,1
"11758",41622,0
"11759",41624,1
"11760",41628,0
"11761",41633,0
"11762",41634,0
"11763",41635,0
"11764",41637,0
"11765",41640,0
"11766",41642,1
"11767",41644,0
"11768",41646,0
"11769",41648,1
"11770",41649,1
"11771",41650,1
"11772",41653,0
"11773",41660,0
"11774",41661,0
"11775",41662,0
"11776",41673,0
"11777",41674,0
"11778",41675,0
"11779",41684,0
"11780",41693,0
"11781",41694,0
"11782",41704,1
"11783",41706,1
"11784",41707,1
"11785",41708,0
"11786",41710,0
"11787",41715,0
"11788",41720,0
"11789",41723,0
"11790",41725,0
"11791",41727,0
"11792",41730,0
"11793",41731,0
"11794",41759,0
"11795",41763,0
"11796",41764,0
"11797",41766,0
"11798",41767,0
"11799",41768,0
"11800",41770,0
"11801",41775,0
"11802",41776,1
"11803",41782,0
"11804",41786,0
"11805",41787,1
"11806",41789,1
"11807",41797,1
"11808",41806,0
"11809",41807,0
"11810",41810,0
"11811",41812,0
"11812",41815,0
"11813",41816,1
"11814",41819,0
"11815",41822,1
"11816",41826,1
"11817",41828,0
"11818",41830,0
"11819",41831,0
"11820",41832,0
"11821",41834,0
"11822",41837,0
"11823",41838,1
"11824",41840,1
"11825",41841,1
"11826",41845,0
"11827",41846,0
"11828",41849,0
"11829",41851,0
"11830",41855,0
"11831",41859,0
"11832",41861,0
"11833",41865,0
"11834",41868,0
"11835",41878,0
"11836",41884,0
"11837",41891,0
"11838",41899,1
"11839",41901,1
"11840",41904,1
"11841",41906,1
"11842",41909,1
"11843",41911,0
"11844",41914,0
"11845",41916,1
"11846",41917,0
"11847",41918,0
"11848",41922,0
"11849",41931,1
"11850",41933,0
"11851",41936,0
"11852",41940,0
"11853",41941,0
"11854",41946,0
"11855",41947,0
"11856",41949,1
"11857",41952,1
"11858",41953,1
"11859",41958,1
"11860",41969,0
"11861",41971,0
"11862",41973,0
"11863",41974,0
"11864",41989,0
"11865",41990,0
"11866",41992,0
"11867",42000,0
"11868",42002,0
"11869",42003,0
"11870",42006,0
"11871",42009,0
"11872",42011,1
"11873",42012,0
"11874",42017,0
"11875",42020,1
"11876",42022,1
"11877",42023,0
"11878",42026,0
"11879",42027,0
"11880",42031,0
"11881",42034,0
"11882",42040,1
"11883",42046,1
"11884",42047,1
"11885",42048,0
"11886",42072,0
"11887",42073,1
"11888",42076,1
"11889",42083,1
"11890",42086,1
"11891",42091,1
"11892",42098,0
"11893",42101,0
"11894",42104,0
"11895",42105,0
"11896",42108,0
"11897",42118,0
"11898",42121,0
"11899",42123,0
"11900",42133,0
"11901",42134,0
"11902",42155,0
"11903",42156,0
"11904",42157,0
"11905",42159,1
"11906",42161,1
"11907",42166,1
"11908",42170,1
"11909",42171,1
"11910",42172,0
"11911",42175,1
"11912",42176,1
"11913",42187,0
"11914",42191,0
"11915",42198,0
"11916",42205,1
"11917",42208,1
"11918",42216,1
"11919",42221,0
"11920",42224,1
"11921",42227,1
"11922",42236,1
"11923",42238,0
"11924",42239,1
"11925",42240,1
"11926",42242,1
"11927",42247,1
"11928",42251,1
"11929",42252,1
"11930",42255,1
"11931",42256,0
"11932",42257,0
"11933",42260,1
"11934",42266,1
"11935",42267,0
"11936",42268,1
"11937",42269,1
"11938",42272,0
"11939",42273,0
"11940",42280,0
"11941",42300,1
"11942",42302,1
"11943",42307,1
"11944",42308,1
"11945",42313,1
"11946",42323,0
"11947",42328,0
"11948",42330,1
"11949",42331,1
"11950",42336,1
"11951",42337,1
"11952",42338,1
"11953",42346,1
"11954",42350,1
"11955",42352,0
"11956",42353,1
"11957",42356,0
"11958",42359,0
"11959",42365,1
"11960",42370,1
"11961",42371,1
"11962",42372,1
"11963",42376,1
"11964",42380,0
"11965",42381,0
"11966",42382,0
"11967",42383,0
"11968",42395,0
"11969",42396,0
"11970",42397,1
"11971",42402,0
"11972",42403,0
"11973",42404,0
"11974",42406,0
"11975",42408,0
"11976",42412,0
"11977",42415,0
"11978",42418,0
"11979",42425,0
"11980",42427,0
"11981",42434,1
"11982",42445,1
"11983",42447,1
"11984",42451,0
"11985",42452,0
"11986",42457,1
"11987",42460,1
"11988",42468,1
"11989",42469,0
"11990",42472,1
"11991",42480,1
"11992",42483,1
"11993",42484,0
"11994",42488,0
"11995",42492,0
"11996",42496,0
"11997",42498,0
"11998",42503,0
"11999",42507,0
"12000",42508,1
"12001",42510,0
"12002",42513,1
"12003",42514,1
"12004",42515,1
"12005",42516,1
"12006",42521,1
"12007",42522,1
"12008",42525,1
"12009",42528,0
"12010",42529,1
"12011",42532,1
"12012",42533,1
"12013",42536,1
"12014",42537,1
"12015",42538,1
"12016",42544,0
"12017",42545,0
"12018",42547,0
"12019",42549,1
"12020",42550,1
"12021",42554,0
"12022",42559,0
"12023",42561,1
"12024",42562,1
"12025",42563,1
"12026",42566,1
"12027",42575,0
"12028",42577,0
"12029",42579,0
"12030",42581,0
"12031",42583,1
"12032",42586,1
"12033",42587,1
"12034",42588,1
"12035",42591,0
"12036",42602,0
"12037",42611,1
"12038",42615,1
"12039",42617,1
"12040",42623,0
"12041",42630,1
"12042",42638,0
"12043",42642,0
"12044",42645,0
"12045",42649,1
"12046",42652,1
"12047",42657,0
"12048",42660,0
"12049",42664,1
"12050",42666,1
"12051",42668,0
"12052",42672,1
"12053",42677,1
"12054",42679,0
"12055",42680,0
"12056",42682,1
"12057",42684,1
"12058",42689,0
"12059",42690,0
"12060",42691,0
"12061",42695,1
"12062",42709,1
"12063",42719,0
"12064",42727,1
"12065",42729,1
"12066",42743,0
"12067",42744,0
"12068",42749,1
"12069",42753,0
"12070",42754,1
"12071",42755,1
"12072",42756,0
"12073",42757,1
"12074",42758,1
"12075",42759,1
"12076",42762,0
"12077",42772,0
"12078",42773,0
"12079",42775,0
"12080",42778,0
"12081",42781,0
"12082",42782,0
"12083",42787,0
"12084",42789,0
"12085",42792,0
"12086",42796,1
"12087",42815,1
"12088",42817,0
"12089",42818,1
"12090",42819,1
"12091",42822,1
"12092",42830,1
"12093",42833,1
