"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"22071",22071,27491,"Morera","27/10/2011 10:07","Muy bajo (1 - 2 mts)",8,"Chico",-68.83726,-32.89263,3,"Parque O'Higgins",1531146,0,"bajo"
"22072",22072,1400,"Acer","23/11/2011 10:49","Bajo (2 - 4 mts)",40,"Mediano",-68.87121,-32.87978,7,"Residencial Parque",1786336,0,"bajo"
"22073",22073,43126,"Morera","04/10/2011 08:50","Medio (4 - 8 mts)",190,"Grande",-68.82842,-32.87795,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"medio"
"22074",22074,2378,"Fresno europeo","28/10/2011 16:11","Bajo (2 - 4 mts)",24,"Mediano",-68.83684,-32.8863,3,"Parque O'Higgins",1531146,0,"bajo"
"22075",22075,18267,"Morera","04/08/2011 10:26","Alto (> 8 mts)",90,"Grande",-68.83942,-32.86976,4,"Cuarta Oeste",1173333,0,"bajo"
"22076",22076,10665,"Morera","23/03/2011 09:30","Muy bajo (1 - 2 mts)",8,"Chico",-68.85291,-32.87492,6,"Residencial Norte",2694682,0,"bajo"
"22077",22077,12039,"Fresno europeo","03/05/2010 13:01","Bajo (2 - 4 mts)",82,"Grande",-68.85377,-32.86669,6,"Residencial Norte",2694682,0,"bajo"
"22078",22078,40728,"Morera","18/04/2011 09:11","Alto (> 8 mts)",180,"Grande",-68.84313,-32.8849,1,"Parque Central",1655358,0,"medio"
"22079",22079,20539,"Morera","03/06/2011 09:03","Alto (> 8 mts)",160,"Grande",-68.85934,-32.89704,5,"Residencial Sur",2423809,0,"medio"
"22080",22080,8446,"Morera","09/02/2011 17:16","Medio (4 - 8 mts)",82,"Grande",-68.83625,-32.898,2,"Barrio Civico",2366816,0,"bajo"
"22081",22081,33209,"Pltano","09/05/2011 12:48","Alto (> 8 mts)",220,"Grande",-68.85516,-32.89117,5,"Residencial Sur",2423809,0,"alto"
"22082",22082,13921,"Fresno europeo","30/11/2011 12:14","Medio (4 - 8 mts)",40,"Mediano",-68.87563,-32.86603,8,"Aeroparque",2203365,0,"bajo"
"22083",22083,12657,"Catalpa","17/01/2011 11:46","Medio (4 - 8 mts)",90,"Grande",-68.84676,-32.8634,4,"Cuarta Oeste",1173333,0,"bajo"
"22084",22084,42696,"Morera","30/09/2011 13:51","Alto (> 8 mts)",128,"Grande",-68.82878,-32.87673,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"medio"
"22085",22085,45114,"Morera","31/08/2011 15:55","Alto (> 8 mts)",168,"Grande",-68.82573,-32.87036,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"medio"
"22086",22086,27918,"Fresno europeo","03/11/2011 11:47","Alto (> 8 mts)",122,"Grande",-68.83782,-32.89423,2,"Barrio Civico",2366816,0,"medio"
"22087",22087,21259,"Morera","14/06/2011 10:28","Bajo (2 - 4 mts)",23,"Mediano",-68.85355,-32.8964,5,"Residencial Sur",2423809,0,"bajo"
"22088",22088,38846,"Pltano","09/12/2010 11:11","Alto (> 8 mts)",220,"Grande",-68.84933,-32.8712,6,"Residencial Norte",2694682,0,"alto"
"22089",22089,4336,"Morera","03/08/2011 12:58","Muy bajo (1 - 2 mts)",8,"Chico",-68.838,-32.87045,4,"Cuarta Oeste",1173333,0,"bajo"
"22090",22090,2188,"Fresno europeo","04/11/2011 16:55","Bajo (2 - 4 mts)",46,"Mediano",-68.83272,-32.88654,3,"Parque O'Higgins",1531146,0,"bajo"
"22091",22091,2072,"Pltano","11/10/2011 15:57","Alto (> 8 mts)",120,"Grande",-68.82824,-32.88079,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22092",22092,13664,"Paraiso","25/02/2011 13:46","Alto (> 8 mts)",170,"Grande",-68.85205,-32.86499,6,"Residencial Norte",2694682,0,"medio"
"22093",22093,41331,"Pltano","19/04/2011 11:33","Alto (> 8 mts)",160,"Grande",-68.84037,-32.88355,1,"Parque Central",1655358,0,"medio"
"22094",22094,36896,"Morera","07/04/2011 13:00","Alto (> 8 mts)",140,"Grande",-68.85976,-32.87983,7,"Residencial Parque",1786336,1,"medio"
"22095",22095,8975,"Paraiso","19/01/2011 10:20","Alto (> 8 mts)",135,"Grande",-68.8466,-32.86846,6,"Residencial Norte",2694682,0,"medio"
"22096",22096,6273,"Morera","13/07/2011 11:23","Alto (> 8 mts)",108,"Grande",-68.8502,-32.88456,1,"Parque Central",1655358,0,"medio"
"22097",22097,9855,"Paraiso sombrilla","06/01/2011 14:27","Medio (4 - 8 mts)",53,"Mediano",-68.84381,-32.8632,4,"Cuarta Oeste",1173333,0,"bajo"
"22098",22098,16618,"Paraiso","26/07/2011 09:12","Alto (> 8 mts)",98,"Grande",-68.84015,-32.86588,4,"Cuarta Oeste",1173333,0,"bajo"
"22099",22099,1665,"Morera","23/11/2011 08:09","Medio (4 - 8 mts)",66,"Grande",-68.87198,-32.87856,7,"Residencial Parque",1786336,0,"bajo"
"22100",22100,41800,"Jacarand","26/04/2011 13:04","Medio (4 - 8 mts)",120,"Grande",-68.84199,-32.87775,1,"Parque Central",1655358,0,"medio"
"22101",22101,34264,"Morera","04/03/2011 10:28","Medio (4 - 8 mts)",120,"Grande",-68.85273,-32.87417,6,"Residencial Norte",2694682,0,"medio"
"22102",22102,13396,"Fresno europeo","11/01/2011 10:33","Bajo (2 - 4 mts)",35,"Mediano",-68.84437,-32.86607,4,"Cuarta Oeste",1173333,0,"bajo"
"22103",22103,24230,"Fresno americano","27/01/2011 12:18","Medio (4 - 8 mts)",63,"Grande",-68.8449,-32.90168,2,"Barrio Civico",2366816,0,"bajo"
"22104",22104,4954,"Morera","15/07/2011 12:29","Alto (> 8 mts)",215,"Grande",-68.84335,-32.86871,4,"Cuarta Oeste",1173333,1,"alto"
"22105",22105,1643,"Prunas","23/11/2011 09:52","Muy bajo (1 - 2 mts)",20,"Chico",-68.87161,-32.87751,7,"Residencial Parque",1786336,0,"bajo"
"22106",22106,10819,"Paraiso sombrilla","31/03/2011 09:47","Medio (4 - 8 mts)",64,"Grande",-68.85659,-32.87798,6,"Residencial Norte",2694682,0,"bajo"
"22107",22107,28894,"Fresno americano","01/03/2011 12:29","Alto (> 8 mts)",80,"Grande",-68.84792,-32.88772,5,"Residencial Sur",2423809,0,"bajo"
"22108",22108,31238,"Jacarand","04/02/2011 11:54","Bajo (2 - 4 mts)",24,"Mediano",-68.85405,-32.86416,6,"Residencial Norte",2694682,0,"bajo"
"22109",22109,38333,"Morera","10/11/2010 09:44","Alto (> 8 mts)",185,"Grande",-68.85346,-32.86905,6,"Residencial Norte",2694682,0,"medio"
"22110",22110,3796,"Fresno europeo","05/09/2011 10:23","Bajo (2 - 4 mts)",15,"Chico",-68.83262,-32.86981,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"22111",22111,35960,"Paraiso","23/03/2011 10:30","Alto (> 8 mts)",45,"Mediano",-68.85488,-32.87541,6,"Residencial Norte",2694682,0,"bajo"
"22112",22112,17292,"Morera","04/08/2011 10:28","Medio (4 - 8 mts)",35,"Mediano",-68.83657,-32.86601,4,"Cuarta Oeste",1173333,0,"bajo"
"22113",22113,17527,"Morera","28/07/2011 09:28","Alto (> 8 mts)",160,"Grande",-68.83889,-32.86725,4,"Cuarta Oeste",1173333,1,"medio"
"22114",22114,2127,"Morera","11/11/2011 13:12","Bajo (2 - 4 mts)",60,"Mediano",-68.83131,-32.88758,3,"Parque O'Higgins",1531146,0,"bajo"
"22115",22115,17790,"Paraiso","22/07/2011 13:10","Alto (> 8 mts)",100,"Grande",-68.84288,-32.86807,4,"Cuarta Oeste",1173333,1,"bajo"
"22116",22116,39901,"Morera","02/05/2011 11:54","Medio (4 - 8 mts)",180,"Grande",-68.84337,-32.8745,1,"Parque Central",1655358,0,"medio"
"22117",22117,5932,"Morera","02/05/2011 11:24","Alto (> 8 mts)",145,"Grande",-68.84497,-32.87602,1,"Parque Central",1655358,1,"medio"
"22118",22118,44547,"Fresno europeo","17/10/2011 11:40","Alto (> 8 mts)",100,"Grande",-68.83667,-32.88528,3,"Parque O'Higgins",1531146,0,"bajo"
"22119",22119,8552,"Olmo comun","18/02/2011 10:12","Alto (> 8 mts)",80,"Grande",-68.83981,-32.89667,2,"Barrio Civico",2366816,0,"bajo"
"22120",22120,32985,"Acacia SP","23/05/2011 09:58","Alto (> 8 mts)",72,"Grande",-68.85105,-32.88803,5,"Residencial Sur",2423809,0,"bajo"
"22121",22121,4141,"Morera","27/09/2011 12:21","Medio (4 - 8 mts)",90,"Grande",-68.82598,-32.8755,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"22122",22122,17552,"Morera","28/07/2011 10:18","Alto (> 8 mts)",160,"Grande",-68.84024,-32.86708,4,"Cuarta Oeste",1173333,0,"medio"
"22123",22123,38496,"Paraiso","02/11/2010 10:35","Alto (> 8 mts)",182,"Grande",-68.8503,-32.86997,6,"Residencial Norte",2694682,0,"medio"
"22124",22124,46747,"Morera","05/09/2011 11:26","Medio (4 - 8 mts)",156,"Grande",-68.83358,-32.86957,4,"Cuarta Oeste",1173333,0,"medio"
"22125",22125,21320,"Fresno europeo","15/06/2011 12:00","Alto (> 8 mts)",99,"Grande",-68.85395,-32.89912,5,"Residencial Sur",2423809,0,"bajo"
"22126",22126,47732,"Morera","15/09/2011 09:58","Medio (4 - 8 mts)",180,"Grande",-68.82916,-32.87233,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22127",22127,37354,"Pltano","29/11/2010 11:37","Alto (> 8 mts)",75,"Grande",-68.8583,-32.87175,6,"Residencial Norte",2694682,0,"bajo"
"22128",22128,40632,"Fresno europeo","12/04/2011 10:55","Medio (4 - 8 mts)",47,"Mediano",-68.84512,-32.88397,1,"Parque Central",1655358,0,"bajo"
"22129",22129,43761,"Pltano","17/10/2011 08:13","Alto (> 8 mts)",180,"Grande",-68.83379,-32.88177,3,"Parque O'Higgins",1531146,0,"medio"
"22130",22130,47800,"Olmo bola","22/09/2011 10:59","Alto (> 8 mts)",145,"Grande",-68.82728,-32.87423,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22131",22131,7113,"Ailanthus","30/05/2011 11:03","Alto (> 8 mts)",120,"Grande",-68.86273,-32.89748,5,"Residencial Sur",2423809,0,"medio"
"22132",22132,5704,"Fresno europeo","02/05/2011 10:32","Alto (> 8 mts)",130,"Grande",-68.84036,-32.87511,1,"Parque Central",1655358,0,"medio"
"22133",22133,32293,"Acacia SP","28/06/2011 09:43","Medio (4 - 8 mts)",97,"Grande",-68.85118,-32.8908,5,"Residencial Sur",2423809,1,"bajo"
"22134",22134,19317,"Morera","12/07/2011 20:34","Alto (> 8 mts)",116,"Grande",-68.83654,-32.87043,4,"Cuarta Oeste",1173333,1,"medio"
"22135",22135,5298,"Acer","28/04/2011 13:24","Medio (4 - 8 mts)",150,"Grande",-68.84321,-32.87687,1,"Parque Central",1655358,0,"medio"
"22136",22136,28371,"Morera","15/03/2011 12:32","Alto (> 8 mts)",125,"Grande",-68.84853,-32.88887,5,"Residencial Sur",2423809,0,"medio"
"22137",22137,37664,"Fresno europeo","29/02/2012 07:39","Bajo (2 - 4 mts)",60,"Mediano",-68.85227,-32.87238,6,"Residencial Norte",2694682,0,"bajo"
"22138",22138,30146,"Pltano","15/03/2011 12:46","Alto (> 8 mts)",190,"Grande",-68.83976,-32.89156,2,"Barrio Civico",2366816,0,"medio"
"22139",22139,16548,"Morera","19/07/2011 10:24","Medio (4 - 8 mts)",59,"Mediano",-68.84029,-32.86502,4,"Cuarta Oeste",1173333,0,"bajo"
"22140",22140,2159,"Morera","07/11/2011 09:16","Bajo (2 - 4 mts)",40,"Mediano",-68.83901,-32.8943,2,"Barrio Civico",2366816,0,"bajo"
"22141",22141,43408,"Olmo bola","27/10/2011 13:31","Medio (4 - 8 mts)",170,"Grande",-68.83109,-32.88127,3,"Parque O'Higgins",1531146,0,"medio"
"22142",22142,35555,"Morera","16/06/2011 09:42","Bajo (2 - 4 mts)",42,"Mediano",-68.85666,-32.88359,5,"Residencial Sur",2423809,0,"bajo"
"22143",22143,11897,"Paraiso","02/03/2011 09:09","Alto (> 8 mts)",190,"Grande",-68.85101,-32.86631,6,"Residencial Norte",2694682,0,"medio"
"22144",22144,33136,"Pltano","27/06/2011 10:00","Alto (> 8 mts)",185,"Grande",-68.85395,-32.89127,5,"Residencial Sur",2423809,0,"medio"
"22145",22145,46525,"Morera","16/08/2011 13:35","Alto (> 8 mts)",170,"Grande",-68.83174,-32.86771,4,"Cuarta Oeste",1173333,0,"medio"
"22146",22146,42809,"Morera","07/10/2011 18:14","Alto (> 8 mts)",200,"Grande",-68.83092,-32.87769,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22147",22147,22923,"Pltano","19/05/2011 15:13","Alto (> 8 mts)",164,"Grande",-68.85567,-32.89996,5,"Residencial Sur",2423809,0,"medio"
"22148",22148,4855,"Fresno europeo","27/07/2011 09:27","Medio (4 - 8 mts)",44,"Mediano",-68.83973,-32.86613,4,"Cuarta Oeste",1173333,0,"bajo"
"22149",22149,33254,"Pltano","30/06/2011 11:29","Alto (> 8 mts)",145,"Grande",-68.85578,-32.88994,5,"Residencial Sur",2423809,0,"medio"
"22150",22150,2156,"Fresno europeo","07/11/2011 09:26","Medio (4 - 8 mts)",104,"Grande",-68.83853,-32.8943,2,"Barrio Civico",2366816,0,"medio"
"22151",22151,16743,"Paraiso","10/08/2011 10:20","Alto (> 8 mts)",140,"Grande",-68.83918,-32.86298,4,"Cuarta Oeste",1173333,0,"medio"
"22152",22152,6505,"Morera","09/06/2011 10:01","Medio (4 - 8 mts)",50,"Mediano",-68.86124,-32.88716,5,"Residencial Sur",2423809,0,"bajo"
"22153",22153,44600,"Fresno americano","19/10/2011 10:32","Alto (> 8 mts)",250,"Grande",-68.83484,-32.88596,3,"Parque O'Higgins",1531146,0,"alto"
"22154",22154,11887,"Acer","02/03/2011 09:41","Bajo (2 - 4 mts)",34,"Mediano",-68.85107,-32.86554,6,"Residencial Norte",2694682,0,"bajo"
"22155",22155,32820,"Fresno europeo","13/07/2011 11:52","Alto (> 8 mts)",132,"Grande",-68.85284,-32.88585,5,"Residencial Sur",2423809,1,"medio"
"22156",22156,20257,"Paraiso","17/05/2011 10:26","Alto (> 8 mts)",155,"Grande",-68.85986,-32.89259,5,"Residencial Sur",2423809,0,"medio"
"22157",22157,11028,"Morera","07/04/2011 16:35","Alto (> 8 mts)",102,"Grande",-68.85862,-32.87998,7,"Residencial Parque",1786336,1,"medio"
"22158",22158,2578,"Fresno europeo","21/10/2011 09:02","Bajo (2 - 4 mts)",45,"Mediano",-68.8317,-32.88886,3,"Parque O'Higgins",1531146,0,"bajo"
"22159",22159,12089,"Morera","05/05/2010 11:49","Medio (4 - 8 mts)",126,"Grande",-68.85256,-32.86861,6,"Residencial Norte",2694682,1,"medio"
"22160",22160,11374,"Fresno europeo","27/01/2011 19:26","Medio (4 - 8 mts)",38,"Mediano",-68.85004,-32.90165,2,"Barrio Civico",2366816,0,"bajo"
"22161",22161,16462,"Morera","16/08/2011 09:35","Alto (> 8 mts)",75,"Grande",-68.84152,-32.86326,4,"Cuarta Oeste",1173333,0,"bajo"
"22162",22162,43406,"Fresno europeo","27/10/2011 13:34","Bajo (2 - 4 mts)",70,"Grande",-68.83125,-32.88129,3,"Parque O'Higgins",1531146,0,"bajo"
"22163",22163,13527,"Morera","01/02/2011 12:12","Alto (> 8 mts)",140,"Grande",-68.85153,-32.86475,6,"Residencial Norte",2694682,0,"medio"
"22164",22164,15183,"Paraiso","18/11/2011 07:49","Bajo (2 - 4 mts)",50,"Mediano",-68.86017,-32.86934,6,"Residencial Norte",2694682,0,"bajo"
"22165",22165,33944,"Morera","24/05/2011 11:40","Bajo (2 - 4 mts)",80,"Grande",-68.85283,-32.88449,5,"Residencial Sur",2423809,0,"bajo"
"22166",22166,40914,"Morera","11/04/2011 16:21","Medio (4 - 8 mts)",54,"Mediano",-68.83864,-32.88617,3,"Parque O'Higgins",1531146,0,"bajo"
"22167",22167,33475,"Pltano","15/06/2011 09:53","Alto (> 8 mts)",197,"Grande",-68.85625,-32.88974,5,"Residencial Sur",2423809,0,"medio"
"22168",22168,31046,"Fresno europeo","16/02/2011 10:43","Alto (> 8 mts)",45,"Mediano",-68.85546,-32.86485,6,"Residencial Norte",2694682,0,"bajo"
"22169",22169,33066,"Morera","18/05/2011 10:23","Alto (> 8 mts)",168,"Grande",-68.85303,-32.88801,5,"Residencial Sur",2423809,0,"medio"
"22170",22170,26165,"Caducifolio","14/11/2011 17:23","Bajo (2 - 4 mts)",150,"Grande",-68.82985,-32.88675,3,"Parque O'Higgins",1531146,0,"medio"
"22171",22171,26215,"Morera","15/11/2011 07:46","Medio (4 - 8 mts)",127,"Grande",-68.82993,-32.88854,3,"Parque O'Higgins",1531146,0,"medio"
"22172",22172,44277,"Fresno europeo","21/10/2011 16:56","Alto (> 8 mts)",180,"Grande",-68.83606,-32.87981,1,"Parque Central",1655358,0,"medio"
"22173",22173,40385,"Braquiquito","08/04/2011 12:56","Medio (4 - 8 mts)",30,"Mediano",-68.8441,-32.88165,1,"Parque Central",1655358,0,"bajo"
"22174",22174,13236,"Fresno europeo","21/02/2011 12:16","Alto (> 8 mts)",140,"Grande",-68.84755,-32.86577,6,"Residencial Norte",2694682,0,"medio"
"22175",22175,38162,"Pltano","20/10/2010 12:50","Alto (> 8 mts)",210,"Grande",-68.84631,-32.87109,6,"Residencial Norte",2694682,0,"alto"
"22176",22176,28260,"Morera","28/02/2011 16:17","Alto (> 8 mts)",164,"Grande",-68.84858,-32.8934,2,"Barrio Civico",2366816,0,"medio"
"22177",22177,15053,"Paraiso sombrilla","21/12/2011 16:29","Bajo (2 - 4 mts)",22,"Mediano",-68.8819,-32.87208,8,"Aeroparque",2203365,0,"bajo"
"22178",22178,22056,"Fresno americano","16/05/2011 09:27","Medio (4 - 8 mts)",63,"Grande",-68.85831,-32.89387,5,"Residencial Sur",2423809,0,"bajo"
"22179",22179,35929,"Pltano","28/03/2011 10:13","Alto (> 8 mts)",170,"Grande",-68.85386,-32.87642,6,"Residencial Norte",2694682,0,"medio"
"22180",22180,45475,"Fresno europeo","19/09/2011 10:31","Alto (> 8 mts)",140,"Grande",-68.82304,-32.87216,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22181",22181,21511,"Morera","12/05/2011 10:56","Alto (> 8 mts)",160,"Grande",-68.85344,-32.89379,5,"Residencial Sur",2423809,0,"medio"
"22182",22182,46897,"Morera","09/09/2011 09:27","Alto (> 8 mts)",220,"Grande",-68.83323,-32.8717,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"alto"
"22183",22183,8379,"Paraiso","04/02/2011 12:56","Bajo (2 - 4 mts)",38,"Mediano",-68.83881,-32.90247,2,"Barrio Civico",2366816,0,"bajo"
"22184",22184,35558,"Aguaribay","16/06/2011 09:33","Medio (4 - 8 mts)",170,"Grande",-68.85633,-32.8836,5,"Residencial Sur",2423809,1,"medio"
"22185",22185,4413,"Morera","12/08/2011 10:10","Medio (4 - 8 mts)",80,"Grande",-68.83486,-32.86824,4,"Cuarta Oeste",1173333,0,"bajo"
"22186",22186,952,"Morera","10/01/2012 12:36","Bajo (2 - 4 mts)",50,"Mediano",-68.84779,-32.87279,6,"Residencial Norte",2694682,0,"bajo"
"22187",22187,23239,"Morera","31/01/2012 17:33","Medio (4 - 8 mts)",124,"Grande",-68.85219,-32.90177,2,"Barrio Civico",2366816,0,"medio"
"22188",22188,17221,"Morera","12/08/2011 10:01","Alto (> 8 mts)",190,"Grande",-68.83542,-32.86373,4,"Cuarta Oeste",1173333,0,"medio"
"22189",22189,1762,"Acer","25/11/2011 10:30","Medio (4 - 8 mts)",28,"Mediano",-68.87067,-32.87903,7,"Residencial Parque",1786336,0,"bajo"
"22190",22190,22071,"Pltano","10/06/2011 12:03","Alto (> 8 mts)",144,"Grande",-68.8538,-32.89724,5,"Residencial Sur",2423809,0,"medio"
"22191",22191,29692,"Fresno americano","02/03/2011 15:38","Alto (> 8 mts)",108,"Grande",-68.84178,-32.89423,2,"Barrio Civico",2366816,0,"medio"
"22192",22192,4039,"Fresno europeo","23/09/2011 14:03","Medio (4 - 8 mts)",40,"Mediano",-68.82622,-32.87332,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"22193",22193,18164,"Morera","26/07/2011 09:54","Alto (> 8 mts)",170,"Grande",-68.83969,-32.86881,4,"Cuarta Oeste",1173333,1,"medio"
"22194",22194,801,"Aguaribay","14/12/2011 10:02","Muy bajo (1 - 2 mts)",12,"Chico",-68.88007,-32.8665,8,"Aeroparque",2203365,0,"bajo"
"22195",22195,35047,"Morera","22/03/2011 13:21","Alto (> 8 mts)",115,"Grande",-68.85372,-32.88048,6,"Residencial Norte",2694682,1,"medio"
"22196",22196,11098,"Fresno europeo","29/03/2011 09:23","Bajo (2 - 4 mts)",22,"Mediano",-68.85336,-32.88113,6,"Residencial Norte",2694682,0,"bajo"
"22197",22197,32747,"Morera","17/05/2011 10:01","Bajo (2 - 4 mts)",50,"Mediano",-68.85228,-32.8869,5,"Residencial Sur",2423809,0,"bajo"
"22198",22198,14231,"Paraiso","07/12/2011 16:29","Alto (> 8 mts)",120,"Grande",-68.8772,-32.86594,8,"Aeroparque",2203365,0,"medio"
"22199",22199,47594,"Morera","15/09/2011 10:18","Alto (> 8 mts)",120,"Grande",-68.82974,-32.8719,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"medio"
"22200",22200,25949,"Fresno americano","16/02/2011 18:09","Muy bajo (1 - 2 mts)",10,"Chico",-68.83741,-32.90223,2,"Barrio Civico",2366816,0,"bajo"
"22201",22201,47552,"Morera","19/09/2011 09:02","Alto (> 8 mts)",155,"Grande",-68.82731,-32.87122,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22202",22202,40903,"Pltano","18/04/2011 18:35","Alto (> 8 mts)",158,"Grande",-68.83813,-32.88534,3,"Parque O'Higgins",1531146,0,"medio"
"22203",22203,25534,"Morera","04/03/2011 13:52","Alto (> 8 mts)",120,"Grande",-68.84071,-32.90127,2,"Barrio Civico",2366816,1,"medio"
"22204",22204,29420,"Pltano","09/03/2011 17:45","Alto (> 8 mts)",210,"Grande",-68.84607,-32.89176,2,"Barrio Civico",2366816,0,"alto"
"22205",22205,7870,"Pltano","21/06/2011 09:51","Alto (> 8 mts)",165,"Grande",-68.85212,-32.89049,5,"Residencial Sur",2423809,0,"medio"
"22206",22206,37442,"lamo blanco","05/01/2011 12:22","Alto (> 8 mts)",133,"Grande",-68.85796,-32.87118,6,"Residencial Norte",2694682,0,"medio"
"22207",22207,36349,"Morera","18/03/2011 09:26","Medio (4 - 8 mts)",78,"Grande",-68.85148,-32.8788,6,"Residencial Norte",2694682,0,"bajo"
"22208",22208,35187,"Fresno americano","29/03/2011 10:40","Alto (> 8 mts)",108,"Grande",-68.85201,-32.88258,1,"Parque Central",1655358,0,"medio"
"22209",22209,19658,"Morera","13/07/2011 09:46","Alto (> 8 mts)",108,"Grande",-68.83537,-32.87029,4,"Cuarta Oeste",1173333,0,"medio"
"22210",22210,31425,"Pltano","14/07/2011 10:05","Alto (> 8 mts)",210,"Grande",-68.84982,-32.88529,1,"Parque Central",1655358,0,"alto"
"22211",22211,37621,"Morera","13/12/2010 11:35","Alto (> 8 mts)",170,"Grande",-68.8505,-32.87218,6,"Residencial Norte",2694682,0,"medio"
"22212",22212,14852,"Acacia SP","19/12/2011 07:54","Muy bajo (1 - 2 mts)",2,"Chico",-68.88108,-32.87405,8,"Aeroparque",2203365,0,"bajo"
"22213",22213,12161,"Morera","19/01/2011 13:22","Alto (> 8 mts)",220,"Grande",-68.84678,-32.86772,6,"Residencial Norte",2694682,0,"alto"
"22214",22214,18451,"Morera","11/07/2011 09:47","Alto (> 8 mts)",145,"Grande",-68.83977,-32.87329,4,"Cuarta Oeste",1173333,0,"medio"
"22215",22215,6256,"Prunas","14/07/2011 09:21","Medio (4 - 8 mts)",75,"Grande",-68.85452,-32.88522,5,"Residencial Sur",2423809,0,"bajo"
"22216",22216,3521,"Morera","05/09/2011 09:48","Muy bajo (1 - 2 mts)",8,"Chico",-68.82725,-32.8681,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"22217",22217,32087,"Fresno europeo","07/06/2011 13:35","Alto (> 8 mts)",150,"Grande",-68.85906,-32.88758,5,"Residencial Sur",2423809,1,"medio"
"22218",22218,38818,"Prunas","13/12/2010 13:30","Bajo (2 - 4 mts)",40,"Mediano",-68.85012,-32.8715,6,"Residencial Norte",2694682,0,"bajo"
"22219",22219,40495,"Morera","08/04/2011 12:52","Alto (> 8 mts)",130,"Grande",-68.84261,-32.88206,1,"Parque Central",1655358,0,"medio"
"22220",22220,31801,"Morera","03/01/2012 10:40","Medio (4 - 8 mts)",90,"Grande",-68.8601,-32.88967,5,"Residencial Sur",2423809,0,"bajo"
"22221",22221,43824,"Fresno europeo","18/10/2011 12:55","Bajo (2 - 4 mts)",28,"Mediano",-68.83119,-32.88138,3,"Parque O'Higgins",1531146,0,"bajo"
"22222",22222,31765,"Fresno europeo","27/06/2011 11:59","Medio (4 - 8 mts)",100,"Grande",-68.85791,-32.89044,5,"Residencial Sur",2423809,1,"bajo"
"22223",22223,21736,"Morera","24/05/2011 09:36","Alto (> 8 mts)",180,"Grande",-68.85592,-32.89442,5,"Residencial Sur",2423809,0,"medio"
"22224",22224,34457,"Morera","11/03/2011 10:26","Alto (> 8 mts)",160,"Grande",-68.85023,-32.87462,6,"Residencial Norte",2694682,0,"medio"
"22225",22225,2867,"Morera","04/11/2011 08:39","Alto (> 8 mts)",105,"Grande",-68.83526,-32.89396,3,"Parque O'Higgins",1531146,0,"medio"
"22226",22226,13058,"Morera","16/02/2011 10:30","Bajo (2 - 4 mts)",46,"Mediano",-68.84543,-32.865,4,"Cuarta Oeste",1173333,0,"bajo"
"22227",22227,30644,"Morera","01/02/2011 13:14","Alto (> 8 mts)",140,"Grande",-68.85462,-32.8673,6,"Residencial Norte",2694682,0,"medio"
"22228",22228,13228,"Fresno europeo","21/02/2011 12:38","Medio (4 - 8 mts)",86,"Grande",-68.84755,-32.86543,6,"Residencial Norte",2694682,0,"bajo"
"22229",22229,35501,"Morera","06/04/2011 11:42","Alto (> 8 mts)",136,"Grande",-68.85572,-32.8809,6,"Residencial Norte",2694682,0,"medio"
"22230",22230,11906,"Paraiso","03/03/2011 09:06","Medio (4 - 8 mts)",160,"Grande",-68.85045,-32.86633,6,"Residencial Norte",2694682,0,"medio"
"22231",22231,29159,"Morera","10/03/2011 10:08","Alto (> 8 mts)",195,"Grande",-68.84644,-32.88924,2,"Barrio Civico",2366816,1,"medio"
"22232",22232,6939,"Morera","08/06/2011 09:33","Alto (> 8 mts)",86,"Grande",-68.85464,-32.89614,5,"Residencial Sur",2423809,0,"bajo"
"22233",22233,46611,"Morera","05/09/2011 09:59","Alto (> 8 mts)",144,"Grande",-68.83183,-32.86957,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22234",22234,39820,"Fresno americano","29/04/2011 10:16","Alto (> 8 mts)",140,"Grande",-68.84698,-32.88335,1,"Parque Central",1655358,0,"medio"
"22235",22235,10689,"Fresno americano","29/03/2011 10:49","Medio (4 - 8 mts)",50,"Mediano",-68.85051,-32.8757,6,"Residencial Norte",2694682,0,"bajo"
